,subject,block,clf,nth_letter,correct,correct_sofar,auc,earliest_correct,first_valid,num_target_flashes,mandatory_target_flashes,sample_rate,ntime_features,letter_memory,lowpass,early_stop_sim,postfix_sim
294,2,2,slda,8,False,2,0.7007211538461539,,5,,2,40,27,inf,8,False,False
295,2,2,toep_lda,8,True,8,0.9375,13,5,3,2,40,27,inf,8,False,False
296,2,2,slda,9,True,3,0.8401442307692307,40,6,9,2,40,27,inf,8,False,False
297,2,2,toep_lda,9,True,9,0.9975961538461539,9,6,3,2,40,27,inf,8,False,False
298,2,2,slda,10,True,4,0.8870192307692308,31,5,8,2,40,27,inf,8,False,False
299,2,2,toep_lda,10,True,10,0.9975961538461539,12,5,2,2,40,27,inf,8,False,False
300,2,2,slda,11,True,5,0.9338942307692307,16,6,4,2,40,27,inf,8,False,False
301,2,2,toep_lda,11,True,11,1.0,16,6,4,2,40,27,inf,8,False,False
302,2,2,slda,12,True,6,0.7980769230769231,60,10,14,1,40,27,inf,8,False,False
303,2,2,toep_lda,12,True,12,0.9591346153846154,13,10,2,1,40,27,inf,8,False,False
304,2,2,slda,13,True,7,0.8137019230769231,66,5,15,1,40,27,inf,8,False,False
305,2,2,toep_lda,13,True,13,0.9927884615384616,10,5,2,1,40,27,inf,8,False,False
306,2,2,slda,14,True,8,0.8461538461538461,29,7,8,1,40,27,inf,8,False,False
307,2,2,toep_lda,14,True,14,0.9771634615384616,9,7,2,1,40,27,inf,8,False,False
308,2,2,slda,15,False,8,0.7524038461538461,,5,,1,40,27,inf,8,False,False
309,2,2,toep_lda,15,True,15,0.9615384615384615,14,5,3,1,40,27,inf,8,False,False
310,2,2,slda,16,True,9,0.8629807692307692,32,8,7,2,40,27,inf,8,False,False
311,2,2,toep_lda,16,True,16,0.9939903846153847,10,8,3,2,40,27,inf,8,False,False
312,2,2,slda,17,True,10,0.798076923076923,46,9,11,1,40,27,inf,8,False,False
313,2,2,toep_lda,17,True,17,1.0,15,9,3,1,40,27,inf,8,False,False
314,2,2,slda,18,True,11,0.7884615384615384,54,7,13,2,40,27,inf,8,False,False
315,2,2,toep_lda,18,True,18,0.9747596153846154,8,7,2,2,40,27,inf,8,False,False
316,2,2,slda,19,False,11,0.7608173076923077,,7,,1,40,27,inf,8,False,False
317,2,2,toep_lda,19,True,19,0.9819711538461537,11,7,2,1,40,27,inf,8,False,False
318,2,2,slda,20,False,11,0.7319711538461539,,6,,1,40,27,inf,8,False,False
319,2,2,toep_lda,20,True,20,0.9771634615384616,17,6,4,1,40,27,inf,8,False,False
320,2,2,slda,21,True,12,0.8966346153846154,16,6,5,1,40,27,inf,8,False,False
321,2,2,toep_lda,21,True,21,0.9903846153846153,16,6,5,1,40,27,inf,8,False,False
322,2,2,slda,22,True,13,0.7740384615384616,57,9,14,0,40,27,inf,8,False,False
323,2,2,toep_lda,22,True,22,0.9903846153846154,10,9,1,0,40,27,inf,8,False,False
324,2,2,slda,23,True,14,0.859375,16,6,4,2,40,27,inf,8,False,False
325,2,2,toep_lda,23,True,23,1.0,13,6,4,2,40,27,inf,8,False,False
326,2,2,slda,24,True,15,0.8774038461538461,15,7,4,1,40,27,inf,8,False,False
327,2,2,toep_lda,24,True,24,0.9927884615384616,13,7,4,1,40,27,inf,8,False,False
328,2,2,slda,25,True,16,0.8581730769230769,57,9,13,1,40,27,inf,8,False,False
329,2,2,toep_lda,25,True,25,0.969951923076923,10,9,1,1,40,27,inf,8,False,False
330,2,2,slda,26,True,17,0.8353365384615385,27,6,6,2,40,27,inf,8,False,False
331,2,2,toep_lda,26,True,26,0.9783653846153846,11,6,3,2,40,27,inf,8,False,False
332,2,2,slda,27,True,18,0.7379807692307692,60,4,15,1,40,27,inf,8,False,False
333,2,2,toep_lda,27,True,27,0.985576923076923,11,4,2,1,40,27,inf,8,False,False
334,2,2,slda,28,True,19,0.8233173076923077,58,3,14,1,40,27,inf,8,False,False
335,2,2,toep_lda,28,True,28,1.0,11,3,3,1,40,27,inf,8,False,False
336,2,2,slda,29,True,20,0.8954326923076923,16,4,4,2,40,27,inf,8,False,False
337,2,2,toep_lda,29,True,29,0.9975961538461539,16,4,4,2,40,27,inf,8,False,False
338,2,2,slda,30,True,21,0.7752403846153846,34,6,8,2,40,27,inf,8,False,False
339,2,2,toep_lda,30,True,30,0.9951923076923077,9,6,2,2,40,27,inf,8,False,False
340,2,2,slda,31,True,22,0.8762019230769231,28,5,6,1,40,27,inf,8,False,False
341,2,2,toep_lda,31,True,31,0.9711538461538461,21,5,4,1,40,27,inf,8,False,False
342,2,2,slda,32,True,23,0.8882211538461539,20,5,4,1,40,27,inf,8,False,False
343,2,2,toep_lda,32,True,32,0.9951923076923077,16,5,3,1,40,27,inf,8,False,False
344,2,2,slda,33,True,24,0.8485576923076924,33,5,8,1,40,27,inf,8,False,False
345,2,2,toep_lda,33,True,33,0.9891826923076923,6,5,1,1,40,27,inf,8,False,False
346,2,2,slda,34,True,25,0.8137019230769231,68,6,16,2,40,27,inf,8,False,False
347,2,2,toep_lda,34,True,34,0.9338942307692308,25,6,6,2,40,27,inf,8,False,False
348,2,2,slda,35,False,25,0.7403846153846154,,5,,1,40,27,inf,8,False,False
349,2,2,toep_lda,35,True,35,0.9567307692307692,11,5,2,1,40,27,inf,8,False,False
350,2,3,slda,1,False,0,0.7487980769230769,,4,,1,40,27,inf,8,False,False
351,2,3,toep_lda,1,True,1,0.8088942307692307,5,4,1,1,40,27,inf,8,False,False
352,2,3,slda,2,True,1,0.7524038461538461,68,4,16,1,40,27,inf,8,False,False
353,2,3,toep_lda,2,True,2,0.8545673076923077,29,4,7,1,40,27,inf,8,False,False
354,2,3,slda,3,True,2,0.7632211538461539,66,7,16,2,40,27,inf,8,False,False
355,2,3,toep_lda,3,True,3,0.8533653846153846,34,7,8,2,40,27,inf,8,False,False
356,2,3,slda,4,False,2,0.7475961538461539,,9,,1,40,27,inf,8,False,False
357,2,3,toep_lda,4,True,4,0.8641826923076923,44,9,11,1,40,27,inf,8,False,False
358,2,3,slda,5,True,3,0.7764423076923077,52,5,12,2,40,27,inf,8,False,False
359,2,3,toep_lda,5,True,5,0.9074519230769231,30,5,7,2,40,27,inf,8,False,False
360,2,3,slda,6,True,4,0.8365384615384616,52,6,12,1,40,27,inf,8,False,False
361,2,3,toep_lda,6,True,6,0.9326923076923076,10,6,2,1,40,27,inf,8,False,False
362,2,3,slda,7,True,5,0.8245192307692308,32,6,8,1,40,27,inf,8,False,False
363,2,3,toep_lda,7,True,7,0.9723557692307693,15,6,3,1,40,27,inf,8,False,False
364,2,3,slda,8,False,5,0.7055288461538461,,5,,2,40,27,inf,8,False,False
365,2,3,toep_lda,8,True,8,0.8810096153846153,25,5,6,2,40,27,inf,8,False,False
366,2,3,slda,9,False,5,0.7836538461538463,,6,,2,40,27,inf,8,False,False
367,2,3,toep_lda,9,True,9,0.9735576923076923,9,6,3,2,40,27,inf,8,False,False
368,2,3,slda,10,True,6,0.8834134615384616,23,5,5,2,40,27,inf,8,False,False
369,2,3,toep_lda,10,True,10,0.9795673076923077,12,5,2,2,40,27,inf,8,False,False
370,2,3,slda,11,True,7,0.7908653846153846,62,6,15,2,40,27,inf,8,False,False
371,2,3,toep_lda,11,True,11,0.9314903846153846,26,6,6,2,40,27,inf,8,False,False
372,2,3,slda,12,False,7,0.8076923076923077,,10,,1,40,27,inf,8,False,False
373,2,3,toep_lda,12,True,12,0.9639423076923077,13,10,2,1,40,27,inf,8,False,False
374,2,3,slda,13,True,8,0.8629807692307692,20,5,4,1,40,27,inf,8,False,False
375,2,3,toep_lda,13,True,13,0.9879807692307693,10,5,2,1,40,27,inf,8,False,False
376,2,3,slda,14,True,9,0.8569711538461539,25,7,7,1,40,27,inf,8,False,False
377,2,3,toep_lda,14,True,14,0.9807692307692308,9,7,2,1,40,27,inf,8,False,False
378,2,3,slda,15,True,10,0.8016826923076923,62,5,14,1,40,27,inf,8,False,False
379,2,3,toep_lda,15,True,15,0.9747596153846154,16,5,3,1,40,27,inf,8,False,False
380,2,3,slda,16,True,11,0.8197115384615384,53,8,12,2,40,27,inf,8,False,False
381,2,3,toep_lda,16,True,16,0.9747596153846154,17,8,4,2,40,27,inf,8,False,False
382,2,3,slda,17,True,12,0.8377403846153846,63,9,15,1,40,27,inf,8,False,False
383,2,3,toep_lda,17,True,17,0.9915865384615384,10,9,2,1,40,27,inf,8,False,False
384,2,3,slda,18,True,13,0.7980769230769231,21,7,5,2,40,27,inf,8,False,False
385,2,3,toep_lda,18,True,18,0.9735576923076923,8,7,2,2,40,27,inf,8,False,False
386,2,3,slda,19,False,13,0.7788461538461537,,7,,1,40,27,inf,8,False,False
387,2,3,toep_lda,19,True,19,0.9831730769230769,11,7,2,1,40,27,inf,8,False,False
388,2,3,slda,20,True,14,0.9254807692307693,15,6,4,1,40,27,inf,8,False,False
389,2,3,toep_lda,20,True,20,0.9987980769230769,17,6,4,1,40,27,inf,8,False,False
390,2,3,slda,21,True,15,0.875,19,6,6,1,40,27,inf,8,False,False
391,2,3,toep_lda,21,True,21,1.0,8,6,2,1,40,27,inf,8,False,False
392,2,3,slda,22,True,16,0.7536057692307693,53,9,13,0,40,27,inf,8,False,False
393,2,3,toep_lda,22,True,22,0.9783653846153846,10,9,1,0,40,27,inf,8,False,False
394,2,3,slda,23,True,17,0.8509615384615384,52,6,12,2,40,27,inf,8,False,False
395,2,3,toep_lda,23,True,23,0.9855769230769231,13,6,4,2,40,27,inf,8,False,False
396,2,3,slda,24,True,18,0.859375,59,7,14,1,40,27,inf,8,False,False
397,2,3,toep_lda,24,True,24,0.9879807692307693,20,7,4,1,40,27,inf,8,False,False
398,2,3,slda,25,True,19,0.8798076923076923,10,9,1,1,40,27,inf,8,False,False
399,2,3,toep_lda,25,True,25,0.9951923076923077,10,9,1,1,40,27,inf,8,False,False
400,2,3,slda,26,True,20,0.8834134615384616,11,6,3,2,40,27,inf,8,False,False
401,2,3,toep_lda,26,True,26,0.9939903846153847,11,6,3,2,40,27,inf,8,False,False
402,2,3,slda,27,True,21,0.829326923076923,33,4,7,1,40,27,inf,8,False,False
403,2,3,toep_lda,27,True,27,0.9807692307692307,11,4,2,1,40,27,inf,8,False,False
404,2,3,slda,28,True,22,0.8701923076923077,29,3,7,1,40,27,inf,8,False,False
405,2,3,toep_lda,28,True,28,0.9975961538461539,11,3,3,1,40,27,inf,8,False,False
406,2,3,slda,29,True,23,0.8353365384615384,32,4,8,2,40,27,inf,8,False,False
407,2,3,toep_lda,29,True,29,0.9987980769230769,11,4,3,2,40,27,inf,8,False,False
408,2,3,slda,30,True,24,0.8653846153846153,20,6,5,2,40,27,inf,8,False,False
409,2,3,toep_lda,30,True,30,0.9819711538461539,9,6,2,2,40,27,inf,8,False,False
410,2,3,slda,31,True,25,0.8677884615384616,20,5,4,1,40,27,inf,8,False,False
411,2,3,toep_lda,31,True,31,0.9975961538461539,10,5,2,1,40,27,inf,8,False,False
412,2,3,slda,32,True,26,0.8377403846153846,51,5,13,1,40,27,inf,8,False,False
413,2,3,toep_lda,32,True,32,0.9975961538461539,17,5,4,1,40,27,inf,8,False,False
414,2,3,slda,33,True,27,0.9747596153846153,16,5,3,1,40,27,inf,8,False,False
415,2,3,toep_lda,33,True,33,1.0,6,5,1,1,40,27,inf,8,False,False
416,2,3,slda,34,True,28,0.8713942307692307,36,6,8,2,40,27,inf,8,False,False
417,2,3,toep_lda,34,True,34,0.9338942307692307,25,6,6,2,40,27,inf,8,False,False
418,2,3,slda,35,True,29,0.7680288461538461,61,5,15,1,40,27,inf,8,False,False
419,2,3,toep_lda,35,True,35,0.9879807692307693,11,5,2,1,40,27,inf,8,False,False
420,3,1,slda,1,False,0,0.7512019230769231,,4,,1,40,27,inf,8,False,False
421,3,1,toep_lda,1,True,1,0.8305288461538461,44,4,10,1,40,27,inf,8,False,False
422,3,1,slda,2,True,1,0.7656249999999999,68,4,16,1,40,27,inf,8,False,False
423,3,1,toep_lda,2,True,2,0.8064903846153846,33,4,8,1,40,27,inf,8,False,False
424,3,1,slda,3,False,1,0.6826923076923077,,7,,2,40,27,inf,8,False,False
425,3,1,toep_lda,3,False,2,0.7307692307692307,,7,,2,40,27,inf,8,False,False
426,3,1,slda,4,True,2,0.764423076923077,41,9,10,1,40,27,inf,8,False,False
427,3,1,toep_lda,4,True,3,0.7932692307692307,41,9,10,1,40,27,inf,8,False,False
428,3,1,slda,5,True,3,0.8040865384615384,33,5,8,2,40,27,inf,8,False,False
429,3,1,toep_lda,5,True,4,0.8978365384615385,8,5,2,2,40,27,inf,8,False,False
430,3,1,slda,6,True,4,0.8293269230769231,42,6,11,1,40,27,inf,8,False,False
431,3,1,toep_lda,6,True,5,0.9555288461538461,10,6,2,1,40,27,inf,8,False,False
432,3,1,slda,7,False,4,0.7427884615384616,,6,,1,40,27,inf,8,False,False
433,3,1,toep_lda,7,True,6,0.9014423076923077,29,6,7,1,40,27,inf,8,False,False
434,3,1,slda,8,True,5,0.7692307692307693,56,5,13,2,40,27,inf,8,False,False
435,3,1,toep_lda,8,True,7,0.9387019230769231,13,5,3,2,40,27,inf,8,False,False
436,3,1,slda,9,True,6,0.8233173076923077,31,6,8,2,40,27,inf,8,False,False
437,3,1,toep_lda,9,True,8,0.9555288461538461,9,6,3,2,40,27,inf,8,False,False
438,3,1,slda,10,True,7,0.7872596153846154,49,5,12,2,40,27,inf,8,False,False
439,3,1,toep_lda,10,True,9,0.9471153846153846,28,5,7,2,40,27,inf,8,False,False
440,3,1,slda,11,True,8,0.8533653846153847,31,6,7,2,40,27,inf,8,False,False
441,3,1,toep_lda,11,True,10,0.9723557692307692,16,6,4,2,40,27,inf,8,False,False
442,3,1,slda,12,True,9,0.8473557692307693,52,10,12,1,40,27,inf,8,False,False
443,3,1,toep_lda,12,True,11,0.9711538461538461,13,10,2,1,40,27,inf,8,False,False
444,3,1,slda,13,True,10,0.8233173076923077,20,5,4,1,40,27,inf,8,False,False
445,3,1,toep_lda,13,True,12,0.9759615384615384,19,5,4,1,40,27,inf,8,False,False
446,3,1,slda,14,True,11,0.811298076923077,32,7,8,1,40,27,inf,8,False,False
447,3,1,toep_lda,14,True,13,0.9555288461538461,25,7,7,1,40,27,inf,8,False,False
448,3,1,slda,15,True,12,0.8377403846153846,24,5,6,1,40,27,inf,8,False,False
449,3,1,toep_lda,15,True,14,0.9495192307692307,20,5,4,1,40,27,inf,8,False,False
450,3,1,slda,16,True,13,0.8713942307692306,38,8,9,2,40,27,inf,8,False,False
451,3,1,toep_lda,16,True,15,0.9771634615384616,13,8,3,2,40,27,inf,8,False,False
452,3,1,slda,17,True,14,0.7596153846153846,53,9,14,1,40,27,inf,8,False,False
453,3,1,toep_lda,17,True,16,0.9723557692307693,15,9,3,1,40,27,inf,8,False,False
454,3,1,slda,18,True,15,0.8485576923076923,26,7,6,2,40,27,inf,8,False,False
455,3,1,toep_lda,18,True,17,0.9723557692307693,18,7,4,2,40,27,inf,8,False,False
456,3,1,slda,19,True,16,0.7920673076923077,49,7,12,1,40,27,inf,8,False,False
457,3,1,toep_lda,19,True,18,0.9867788461538461,16,7,4,1,40,27,inf,8,False,False
458,3,1,slda,20,True,17,0.7848557692307693,19,6,5,1,40,27,inf,8,False,False
459,3,1,toep_lda,20,True,19,0.9615384615384616,17,6,4,1,40,27,inf,8,False,False
460,3,1,slda,21,True,18,0.8497596153846153,24,6,6,1,40,27,inf,8,False,False
461,3,1,toep_lda,21,True,20,0.9807692307692308,16,6,5,1,40,27,inf,8,False,False
462,3,1,slda,22,True,19,0.8485576923076923,23,9,5,0,40,27,inf,8,False,False
463,3,1,toep_lda,22,True,21,0.9507211538461539,10,9,1,0,40,27,inf,8,False,False
464,3,1,slda,23,True,20,0.8846153846153847,32,6,8,2,40,27,inf,8,False,False
465,3,1,toep_lda,23,True,22,0.9927884615384615,13,6,4,2,40,27,inf,8,False,False
466,3,1,slda,24,True,21,0.876201923076923,26,7,6,1,40,27,inf,8,False,False
467,3,1,toep_lda,24,True,23,0.9975961538461539,15,7,4,1,40,27,inf,8,False,False
468,3,1,slda,25,True,22,0.846153846153846,10,9,1,1,40,27,inf,8,False,False
469,3,1,toep_lda,25,True,24,0.9639423076923077,10,9,1,1,40,27,inf,8,False,False
470,3,1,slda,26,True,23,0.8882211538461539,11,6,3,2,40,27,inf,8,False,False
471,3,1,toep_lda,26,True,25,0.9987980769230769,11,6,3,2,40,27,inf,8,False,False
472,3,1,slda,27,True,24,0.8125,49,4,12,1,40,27,inf,8,False,False
473,3,1,toep_lda,27,True,26,0.9675480769230769,27,4,6,1,40,27,inf,8,False,False
474,3,1,slda,28,True,25,0.8064903846153846,12,3,4,1,40,27,inf,8,False,False
475,3,1,toep_lda,28,True,27,0.9639423076923077,11,3,3,1,40,27,inf,8,False,False
476,3,1,slda,29,True,26,0.7992788461538461,16,4,4,2,40,27,inf,8,False,False
477,3,1,toep_lda,29,True,28,0.9927884615384615,16,4,4,2,40,27,inf,8,False,False
478,3,1,slda,30,True,27,0.9026442307692308,34,6,8,2,40,27,inf,8,False,False
479,3,1,toep_lda,30,True,29,0.9987980769230769,9,6,2,2,40,27,inf,8,False,False
480,3,1,slda,31,False,27,0.7596153846153846,,5,,1,40,27,inf,8,False,False
481,3,1,toep_lda,31,True,30,0.9795673076923077,10,5,2,1,40,27,inf,8,False,False
482,3,1,slda,32,True,28,0.9146634615384616,22,5,4,1,40,27,inf,8,False,False
483,3,1,toep_lda,32,True,31,0.984375,18,5,4,1,40,27,inf,8,False,False
484,3,1,slda,33,True,29,0.7920673076923077,33,5,8,1,40,27,inf,8,False,False
485,3,1,toep_lda,33,True,32,0.9495192307692307,17,5,4,1,40,27,inf,8,False,False
486,3,1,slda,34,True,30,0.9242788461538461,20,6,5,2,40,27,inf,8,False,False
487,3,1,toep_lda,34,True,33,0.9891826923076923,13,6,4,2,40,27,inf,8,False,False
488,3,1,slda,35,True,31,0.8617788461538461,42,5,10,1,40,27,inf,8,False,False
489,3,1,toep_lda,35,True,34,0.9759615384615385,11,5,2,1,40,27,inf,8,False,False
490,3,2,slda,1,False,0,0.7536057692307692,,4,,1,40,27,inf,8,False,False
491,3,2,toep_lda,1,True,1,0.8353365384615384,11,4,2,1,40,27,inf,8,False,False
492,3,2,slda,2,True,1,0.7788461538461539,65,4,15,1,40,27,inf,8,False,False
493,3,2,toep_lda,2,True,2,0.8509615384615384,32,4,8,1,40,27,inf,8,False,False
494,3,2,slda,3,False,1,0.7584134615384615,,7,,2,40,27,inf,8,False,False
495,3,2,toep_lda,3,True,3,0.860576923076923,61,7,14,2,40,27,inf,8,False,False
496,3,2,slda,4,False,1,0.7632211538461539,,9,,1,40,27,inf,8,False,False
497,3,2,toep_lda,4,True,4,0.8509615384615384,27,9,6,1,40,27,inf,8,False,False
498,3,2,slda,5,False,1,0.7584134615384616,,5,,2,40,27,inf,8,False,False
499,3,2,toep_lda,5,True,5,0.889423076923077,8,5,2,2,40,27,inf,8,False,False
500,3,2,slda,6,False,1,0.7415865384615384,,6,,1,40,27,inf,8,False,False
501,3,2,toep_lda,6,True,6,0.8677884615384616,39,6,9,1,40,27,inf,8,False,False
502,3,2,slda,7,True,2,0.7992788461538461,58,6,14,1,40,27,inf,8,False,False
503,3,2,toep_lda,7,True,7,0.9158653846153846,31,6,7,1,40,27,inf,8,False,False
504,3,2,slda,8,True,3,0.8786057692307694,14,5,3,2,40,27,inf,8,False,False
505,3,2,toep_lda,8,True,8,0.9543269230769231,14,5,3,2,40,27,inf,8,False,False
506,3,2,slda,9,False,3,0.7560096153846154,,6,,2,40,27,inf,8,False,False
507,3,2,toep_lda,9,True,9,0.90625,24,6,5,2,40,27,inf,8,False,False
508,3,2,slda,10,True,4,0.747596153846154,63,5,15,2,40,27,inf,8,False,False
509,3,2,toep_lda,10,True,10,0.9230769230769231,12,5,2,2,40,27,inf,8,False,False
510,3,2,slda,11,True,5,0.8677884615384615,24,6,5,2,40,27,inf,8,False,False
511,3,2,toep_lda,11,True,11,0.96875,14,6,4,2,40,27,inf,8,False,False
512,3,2,slda,12,True,6,0.8389423076923077,60,10,14,1,40,27,inf,8,False,False
513,3,2,toep_lda,12,True,12,0.9350961538461539,13,10,2,1,40,27,inf,8,False,False
514,3,2,slda,13,True,7,0.8533653846153847,20,5,4,1,40,27,inf,8,False,False
515,3,2,toep_lda,13,True,13,0.9711538461538461,10,5,2,1,40,27,inf,8,False,False
516,3,2,slda,14,True,8,0.782451923076923,60,7,15,1,40,27,inf,8,False,False
517,3,2,toep_lda,14,True,14,0.9735576923076923,9,7,2,1,40,27,inf,8,False,False
518,3,2,slda,15,True,9,0.8269230769230769,33,5,8,1,40,27,inf,8,False,False
519,3,2,toep_lda,15,True,15,0.9591346153846154,16,5,3,1,40,27,inf,8,False,False
520,3,2,slda,16,True,10,0.8016826923076923,31,8,7,2,40,27,inf,8,False,False
521,3,2,toep_lda,16,True,16,0.9711538461538461,19,8,5,2,40,27,inf,8,False,False
522,3,2,slda,17,True,11,0.8569711538461539,63,9,15,1,40,27,inf,8,False,False
523,3,2,toep_lda,17,True,17,0.9831730769230769,15,9,3,1,40,27,inf,8,False,False
524,3,2,slda,18,True,12,0.8978365384615383,17,7,4,2,40,27,inf,8,False,False
525,3,2,toep_lda,18,True,18,0.9939903846153847,8,7,2,2,40,27,inf,8,False,False
526,3,2,slda,19,True,13,0.844951923076923,40,7,9,1,40,27,inf,8,False,False
527,3,2,toep_lda,19,True,19,0.9819711538461539,9,7,2,1,40,27,inf,8,False,False
528,3,2,slda,20,True,14,0.8653846153846154,42,6,9,1,40,27,inf,8,False,False
529,3,2,toep_lda,20,True,20,0.9903846153846154,14,6,4,1,40,27,inf,8,False,False
530,3,2,slda,21,True,15,0.8413461538461539,50,6,12,1,40,27,inf,8,False,False
531,3,2,toep_lda,21,True,21,0.9975961538461539,17,6,5,1,40,27,inf,8,False,False
532,3,2,slda,22,True,16,0.9206730769230769,15,9,3,0,40,27,inf,8,False,False
533,3,2,toep_lda,22,True,22,0.9915865384615384,10,9,1,0,40,27,inf,8,False,False
534,3,2,slda,23,True,17,0.9278846153846154,14,6,4,2,40,27,inf,8,False,False
535,3,2,toep_lda,23,True,23,0.969951923076923,13,6,4,2,40,27,inf,8,False,False
536,3,2,slda,24,True,18,0.8846153846153846,20,7,4,1,40,27,inf,8,False,False
537,3,2,toep_lda,24,True,24,0.9711538461538461,15,7,4,1,40,27,inf,8,False,False
538,3,2,slda,25,True,19,0.7920673076923077,32,9,7,1,40,27,inf,8,False,False
539,3,2,toep_lda,25,True,25,0.9855769230769231,10,9,1,1,40,27,inf,8,False,False
540,3,2,slda,26,True,20,0.8798076923076924,30,6,7,2,40,27,inf,8,False,False
541,3,2,toep_lda,26,True,26,0.9831730769230769,11,6,3,2,40,27,inf,8,False,False
542,3,2,slda,27,True,21,0.8076923076923077,47,4,11,1,40,27,inf,8,False,False
543,3,2,toep_lda,27,True,27,0.9495192307692307,11,4,2,1,40,27,inf,8,False,False
544,3,2,slda,28,True,22,0.8677884615384616,23,3,5,1,40,27,inf,8,False,False
545,3,2,toep_lda,28,True,28,0.9951923076923077,11,3,3,1,40,27,inf,8,False,False
546,3,2,slda,29,True,23,0.888221153846154,16,4,4,2,40,27,inf,8,False,False
547,3,2,toep_lda,29,True,29,0.9891826923076924,15,4,4,2,40,27,inf,8,False,False
548,3,2,slda,30,True,24,0.9447115384615384,30,6,7,2,40,27,inf,8,False,False
549,3,2,toep_lda,30,True,30,0.9939903846153846,9,6,2,2,40,27,inf,8,False,False
550,3,2,slda,31,True,25,0.8161057692307692,41,5,10,1,40,27,inf,8,False,False
551,3,2,toep_lda,31,True,31,0.9771634615384615,16,5,3,1,40,27,inf,8,False,False
552,3,2,slda,32,True,26,0.8485576923076923,62,5,15,1,40,27,inf,8,False,False
553,3,2,toep_lda,32,True,32,0.9975961538461539,11,5,2,1,40,27,inf,8,False,False
554,3,2,slda,33,True,27,0.8341346153846154,6,5,1,1,40,27,inf,8,False,False
555,3,2,toep_lda,33,True,33,0.9783653846153847,6,5,1,1,40,27,inf,8,False,False
556,3,2,slda,34,True,28,0.8641826923076923,25,6,6,2,40,27,inf,8,False,False
557,3,2,toep_lda,34,True,34,0.9879807692307692,11,6,3,2,40,27,inf,8,False,False
558,3,2,slda,35,True,29,0.7788461538461537,64,5,16,1,40,27,inf,8,False,False
559,3,2,toep_lda,35,True,35,0.9338942307692308,11,5,2,1,40,27,inf,8,False,False
560,3,3,slda,1,True,1,0.7692307692307693,64,4,15,1,40,27,inf,8,False,False
561,3,3,toep_lda,1,True,1,0.796875,39,4,9,1,40,27,inf,8,False,False
562,3,3,slda,2,False,1,0.7427884615384616,,4,,1,40,27,inf,8,False,False
563,3,3,toep_lda,2,True,2,0.8401442307692308,53,4,12,1,40,27,inf,8,False,False
564,3,3,slda,3,True,2,0.7584134615384616,61,7,14,2,40,27,inf,8,False,False
565,3,3,toep_lda,3,True,3,0.8677884615384616,18,7,4,2,40,27,inf,8,False,False
566,3,3,slda,4,True,3,0.7788461538461539,66,9,15,1,40,27,inf,8,False,False
567,3,3,toep_lda,4,True,4,0.8581730769230769,34,9,8,1,40,27,inf,8,False,False
568,3,3,slda,5,True,4,0.8329326923076923,30,5,7,2,40,27,inf,8,False,False
569,3,3,toep_lda,5,True,5,0.9182692307692308,6,5,2,2,40,27,inf,8,False,False
570,3,3,slda,6,True,5,0.8185096153846154,44,6,11,1,40,27,inf,8,False,False
571,3,3,toep_lda,6,True,6,0.8954326923076923,24,6,5,1,40,27,inf,8,False,False
572,3,3,slda,7,True,6,0.7776442307692308,66,6,16,1,40,27,inf,8,False,False
573,3,3,toep_lda,7,True,7,0.8942307692307692,21,6,4,1,40,27,inf,8,False,False
574,3,3,slda,8,True,7,0.7632211538461539,67,5,16,2,40,27,inf,8,False,False
575,3,3,toep_lda,8,True,8,0.9050480769230769,12,5,3,2,40,27,inf,8,False,False
576,3,3,slda,9,True,8,0.8822115384615384,15,6,3,2,40,27,inf,8,False,False
577,3,3,toep_lda,9,True,9,0.9903846153846154,15,6,3,2,40,27,inf,8,False,False
578,3,3,slda,10,True,9,0.828125,52,5,12,2,40,27,inf,8,False,False
579,3,3,toep_lda,10,True,10,0.9675480769230769,12,5,2,2,40,27,inf,8,False,False
580,3,3,slda,11,True,10,0.8737980769230769,19,6,4,2,40,27,inf,8,False,False
581,3,3,toep_lda,11,True,11,0.984375,11,6,3,2,40,27,inf,8,False,False
582,3,3,slda,12,True,11,0.8389423076923077,33,10,8,1,40,27,inf,8,False,False
583,3,3,toep_lda,12,True,12,0.9615384615384616,13,10,2,1,40,27,inf,8,False,False
584,3,3,slda,13,True,12,0.78125,63,5,14,1,40,27,inf,8,False,False
585,3,3,toep_lda,13,True,13,0.9471153846153846,20,5,4,1,40,27,inf,8,False,False
586,3,3,slda,14,True,13,0.9495192307692307,25,7,7,1,40,27,inf,8,False,False
587,3,3,toep_lda,14,True,14,0.9903846153846154,9,7,2,1,40,27,inf,8,False,False
588,3,3,slda,15,True,14,0.8064903846153846,55,5,13,1,40,27,inf,8,False,False
